"id","name","address","phone","url","latitude","longitude"
"8440","http://www.crossfitraeda.co.uk/","64 Greenway Business Centre, Harlow, Essex","+44 7738 210101","CrossFit Raeda","51.7674702","0.059631"
"8441","http://","Lindora, Santa Ana, antigua bodega El Lagar continuo a la plaza de Pozos, Brasil de Mora, San Jose","(506)40101095","CrossFit Kreios","9.927128","-84.082012"
"8442","http://","Avenida Norte 1071, Campo Grande MS, Mato Grosso Do Sul","556792572979","CrossFit Pantaneiros","-20.4269358","-54.6019348"
"8443","http://www.cfgrace.com/","1641 Old Furnance Road, Boiling Springs, SC","(864) 494-6438","CrossFit Grace","35.045642","-81.990498"
"8444","http://www.crossfitoakharbor.com/","1080 SE Pioneer Way, Oak Harbor, WA","(360) 720-8263","CrossFit Oak Harbor","48.289873","-122.644401"
"8445","http://www.crossfitzealot.com","204 Investment Loop, Hutto, TX","(361) 425-2399","CrossFit Zealot","30.5374048","-97.5841253"
"8447","http://www.eliteedgecrossfit.com/","3550 Broad Street, suite G, Chamblee, GA","(770) 695-0663","Elite Edge CrossFit","33.896564","-84.300257"
"8448","http://","Flugvallarbraut 701, Reykjanesbaer, No state.","(354) 849-1143","CrossFit Sudurnes","63.96953005628102","-22.572269439697266"
"8449","http://","423 West Coal Creek Road, Suite 4, Cedar City, UT","(435) 590-5915","High Mountain CrossFit","37.6885714","-113.067625"
"8450","http://","302 North 14th Street, Jeannette, PA","(724) 244-9940","CrossFit Jeannette","40.3345407","-79.6257967"
"8451","http://www.kendallsquarecrossfit.com/","215 1st Street, Cambridge, MA","(617) 491-8271","Kendall Square CrossFit","42.3642297","-71.0785285"
"8453","http://www.cfnaugusta.com/","125-3 Merovan Drive, North Augusta, SC","(770) 500-2457","CrossFit North Augusta","33.697767","-81.784853"
"8454","http://crossfit-neuisenburg.de/index-1.html","Hermannstra�?e 34a, Neu-Isenburg, Hessen","004961023677622","CrossFit Neu-Isenburg","50.04493","8.68773"
"8455","http://","892 NW Corporate Drive, Troutdale, OR","(503) 665-5674","CrossFit RMR","45.5460524","-122.4030049"
"8456","http://","3736 Shell St. Suite A, El Paso, TX","(915) 667-2547","Desert View CrossFit","31.7960736","-106.3624659"
"8457","http://www.crossfitwazimu.net/","479 Gardner Ave, Martinsville, IN","(765) 315-7175","CrossFit Wazimu","39.406956","-86.422805"
"8458","http://strongandsteadycrossfit.com/","3130 Paseo Mercado, Suite 104, Oxnard, CA","(408) 439-9367","Strong and Steady CrossFit","34.2280123","-119.1464673"
"8459","http://","4850 Monroe, in Villa Urquiza, Capital Federal, Buenos Aires","011-68444476","Codigo CrossFit","-34.572592","-58.4833396"
"8460","http://","333 N. Dixie Highway, Monroe, MI","(419) 708-9986","River Raisin CrossFit","41.916289","-83.37781"
"8461","http://www.blackdogcrossfit.com/","206 SE B Ave, Lawton, OK","(304) 488-9864","Black Dog CrossFit","34.6063439","-98.3841018"
"8462","http://www.crossfittwp.net/","475 Hurffville Cross Keys Road, Unit B9, Sewell, NJ","(856) 956-3638","CrossFit Twp","39.7390109","-75.0715796"
"8463","http://","2897 Kalawao Street, Honolulu, HI","(808) 223-3786","CrossFit Manoa","21.302826","-157.8100059"
"8464","http://crossfitdogfight.com/","8345 Clearvista Pl., Indianapolis, IN","(812) 584-6786","CrossFit Dog Fight","39.908249","-86.041497"
"8465","http://crossfitrua.com/","9227 Gulfstream Road, Unit D, Frankfort, IL","(708) 203-8475","CrossFit Rua","41.47583","-87.840753"
"8466","http://","Chenaut 1940, CABA, Buenos Aires","541150366639","CrossFit PUKANA","-34.5717997","-58.4326731"
"8467","http://","12115 Rojas, El Paso, TX","(915) 319-4083","Get Lifted CrossFit East","31.722659","-106.294335"
"8468","http://www.emeraldcoastfunctionalfitness.com/","8042 B N. Old Palafox Street, Pensacola, FL","(850) 725-9348","ECFF CrossFit","30.5043883","-87.2587799"
"8469","http://","Av. Pablo Neruda #2640 Col, Guadalajara, Jalisco","01 3338170939","CrossFit 220","20.6985117","-103.3766175"
"8470","http://www.crossfitfarmand.no/wsp/spenst_tonsberg/webon.cgi?func=show&amp;template=cf_startsiden","Slagenveien 16, Tonsberg, Vestfold","333 12 050","CrossFit Farmand","59.268902","10.4136767"
"8471","http://www.crossfitbreakout.com","466 Diens Drive, Wheeling, IL","(847) 903-9680","CrossFit Breakout","42.147698","-87.93122"
"8472","http://infantryfitnessllc.com/","338 State Street, North Haven, CT","(203) 430-6171","CrossFit 03","41.3703076","-72.8864343"
"8473","http://","104b Bridge Street, Downpatrick, Down","07713886034","CrossFit Downpatrick","54.3332425","-5.7162919"
"8476","http://","Rua Evaristo da Veiga, Maringá, Paraná","55 44 99111333","CrossFit Maringa","-23.407777","-51.9191245"
"8478","http://","51 E Spring Valley Rd, Centerville, OH","(612) 850-1237","CrossFit 937","39.613715","-84.1584131"
"8479","http://",", Beijing, Beijing","008618612572313","CrossFit 86","39.90403","116.407526"
"8482","http://","4501 N Main, Space 12, Roswell, NM","(575) 910-8251","Roswell CrossFit","33.4507731","-104.5231904"
"8483","http://","9223 W Kellogg Dr, Wichita, KS","(316) 650-6419","CrossFit Compelled","37.667535","-97.449614"
"8484","http://lifestyle-group.nl/crossfit/algemeen/","lavast 2, Klazienaveen, Drenthe","0031 6 13070262","LSG CrossFit","52.7325933","6.9693983"
"8485","http://","6150 Village View Dr., Suite 114, West Des Moines, IA","(515) 250-3703","CrossFit Primal West","41.5633893","-93.7924433"
"8486","http://",", Botucatu, São Paulo","55 14 38148293","CrossFit Cuesta","-22.8903167","-48.4551637"
"8488","http://","2900 Alcoa Hwy, Suite A,, Knoxville, TN","(865) 456-6217","CrossFit Rhema","35.913683","-83.954019"
"8489","http://www.gauntletcrossfit.com/","4730 E. Lone Mountain Rd, #124, Cave Creek, AZ","(480) 245-6711","Gauntlet CrossFit","33.771197","-111.979587"
"8490","http://www.crossfitpalladium.com","306 E. Pike Ave., Columbus, MT","(406) 855-2639","CrossFit Palladium","45.6377741","-109.2564699"
"8491","http://crossfit-vallecas.blogspot.com.es/","Avda. de la Democracia nº7, Local 106, Madrid, Madid","0034615930939","CrossFit Vallecas","40.38410652771207","-3.6253702640533447"
"8492","http://www.crossfitcornelius.com/","20036 Zion St, Cornelius, NC","(704) 408-1583","CrossFit Cornelius","35.482145","-80.856877"
"8493","http://www.rogueriversc.com/","532 Wolverine St., Rockford, MI","[616] 951-4884","Rogue River CrossFit","43.132342","-85.5556979"
"8494","http://www.crossfitintracoastal.com/","14339 CRYSTAL COVE DRIVE S., Jacksonville, FL","(860) 816-9876","CrossFit Intracoastal","30.296773","-81.439488"
"8495","http://","Rua Dr. Arimateia Monte E Silva, 281 - Campo Dos Velhos, Sobral, Ceara","(889) 649-1555","CrossFit Sobral","-3.6785213","-40.359732"
"8496","http://","Unit 1a, Ticknock Commercial Park, Cobh, Cork","(085) 702-7155","Great Island CrossFit","51.8493225","-8.3188057"
"8497","http://","5444 NW 96th Street, Johnston, IA","(515) 867-2900","CrossFit Primal Johnston","41.659915","-93.7515449"
"8498","http://","Unit 26,  Eastmead Industrial Estate, Lavant, West Sussex","00447721690150","CrossFit Chichester","50.8753924","-0.7881809"
"8499","http://","2901 Laurier St, Rockland, ON","(613) 286-1267","R City CrossFit","45.5394911","-75.3030705"
"8500","http://","Rua Professor Bento de Jesus Caraça, 71, Lisbon, Lisbon","351966078076","Mega Craque CrossFit","38.7649659","-9.1706817"
"8502","http://www.catoctincrossfit.com/","341A Maple Ave, Purcellville, VA","(571) 499-0193","Catoctin CrossFit","39.142189","-77.70326"
"8503","http://",", Melbourne, VIC","(042) 328-6154","CrossFit Kenko","-37.814107","144.96328"
"8504","http://crossfitmedina.com/","5400 Lake Road, Medina, OH","(330) 591-5133","CrossFit Medina","41.126541","-81.895653"
"8505","http://crossfitcalypso.com/","21210 Eaton Ave, Suite B2, Farmington, MN","(612) 710-5818","CrossFit Calypso","44.642162","-93.167437"
"8506","http://","1003 West Fayette St. 4th Floor, Syracuse, NY","(315) 414-8411","CrossFit Urban Life","43.0465557","-76.1678885"
"8507","http://www.crossfitharpoon.com/","699 US Route 1, York, ME","(603) 531-9899","CrossFit Harpoon","43.1617963","-70.6478477"
"8508","http://","Binckhorstlaan 135, den haag, Zuid Holland","31643004552","CrossFit Ninjas","52.0676683","4.3380491"
"8509","http://","4036 Winter Garden Vineland Rd., Winter Garden, FL","(407) 271-1119","CrossFit Among the Lakes","28.5024865","-81.5871042"
"8510","http://www.crossfitbluebridge.com/","305 East Hartford Street, Milford, PA","(570) 460-5285","CrossFit Blue Bridge","40.523657","-75.543554"
"8511","http://","De la fábrica Mabe 100 m al norte.  Condominios Heredia 2000. Bodega 45., Valencia, Heredia","50689111234","CrossFit Catharsis","9.977479206506809","-84.11031384369346"
"8512","http://","168 Noel Avenue, Mobile, AL","(251) 689-3363","CrossFit Mobile Midtown","30.6973503","-88.1238471"
"8513","http://www.crossfitctx.com/","224 W Central Pkwy, #1010, Altamonte Springs, FL","(407) 614-2126","CrossFit CTX","28.672209","-81.3917869"
"8514","http://","19525 Wied Rd, Spring, TX","(832) 928-6991","Blue Collar CrossFit","30.0526675","-95.4782403"
"8515","http://","8 Littell Rd., East Hanover, NJ","(908) 370-6561","East Hanover CrossFit","40.8140379","-74.388008"
"8516","http://www.afs-lima.com/Bad-Dog-CrossFit.html","185 E. Northeren Ave., Lima, OH","(419) 230-8763","Bad Dog CrossFit","40.7648947","-84.1035109"
"8517","http://orangeparkcrossfit.com/","1580 Park Central Plaza, Orange Park, FL","(904) 477-3301","Orange Park CrossFit","28.0801547","-80.6323455"
"8518","http://crossfitfullbore.com/","3333 Division St, Metairie, LA","(225) 615-4737","CrossFit Full Bore","30.0044475","-90.1645613"
"8519","http://","H. No 1-98/6/4/19(p) on Plot No 5 Survey 67, R.R.District, Madhapur, AP","011-91-9989796347","CrossFit Hitec","17.4974637","78.3301701"
"8520","http://www.crossfitquitonorte.com/crossfit.html","FRANCISCO SANCHEZ OE2-151 PASAJE ISABEL VENDRAMINI (JUNTO AL PARQUE CENTRAL CARCELEN), QUITO, PICHINCHA","593984665869","CrossFit Quito Norte","-0.1464847","-78.4751945"
"8521","http://","8539 152nd Avenue NE, Redmond, WA","(206) 251-4349","Acuo CrossFit","47.6781615","-122.137279"
"8522","http://clubmansfield.ca/montreal/cours-de-groupe/crossfit-m-a-c/","1230 Mansfield, Montreal, QC","(450) 618-0321","CrossFit MAC","45.5010172","-73.5710849"
"8523","http://","615 East Robinson Ave, Grovetown, GA","(706) 951-8853","CrossFit Good Vibes","33.4417414","-82.1849029"
"8524","http://","85 Palmetto St., Pasadena, CA","(626) 253-2250","CrossFit Crown City West","34.137657","-118.152277"
"8525","http://","1707 Veterans Memorial Drive, Mt Vernon, IL","(618) 231-6594","CrossFit Vehemence","38.2997712","-88.9127709"
"8526","http://www.crossfit424.com","308 SE 9th Street, Pella, IA","(630) 606-7952","CrossFit 424","41.393423","-92.901936"
"8527","http://","Prefeito Dulcídio de Cardoso Ave 3007, Rio de Janeiro, RJ","55 21 8869-0030","Inox CrossFit","-23.0061342","-43.3371486"
"8528","http://","65 Campground Road, Rondebosch, Cape Town, Western Cape","(083) 760-6902","CrossFit Impi","-33.9612539","18.478228"
"8529","http://crossfitcastellane.com/","44 rue du docteur Escat, Marseille, bouches du rhone","33491 587430","CrossFit Castellane","43.2833703","5.3816488"
"8530","http://","Carr #2 Km 110.7 Bo Mora, Isabela, PUERTO RICO (PR)","(787) 370-6501","Cobra Strike CrossFit","18.47254703016573","-67.01233148574829"
"8532","http://www.crossfitkineticsburnside.com","10 Ilsley Avenue, Dartmouth, NS","(902) 817-8178","CrossFit Kinetics Burnside","44.7041925","-63.5953777"
"8533","http://www.crossfitdwala.com/","3000 Johnson Ferry Rd,  Unit 110, Marietta, GA","(404) 200-6170","CrossFit Dwala","34.0207425","-84.4255857"
"8534","http://www.crossfit868.com","525 College Street, Milton, WI","(262) 745-0190","CrossFit 868","42.7751395","-88.9424424"
"8536","http://crossfitarchangel.org","17437 N 71st Dr. Unit 104 & 105, Glendale, AZ","(623) 687-5037","CrossFit Archangel","33.6432594","-112.212317"
"8540","http://www.proveitcrossfit.com/home.html","12006 Mill Summit, San Antonio, TX","(210) 845-6729","Prove It CrossFit","29.5311322","-98.7287647"
"8543","http://",", Hamilton, Waikato","(027) 816-3893","CrossFit 3216","-37.7870012","175.279253"
"8544","http://","402 Reynolds Road, Glasgow, KY","(270) 651-3446","Barren River CrossFit","37.0127751","-85.9333525"
"8549","http://","1108 nowell rd, Raleigh, NC","(919) 559-0084","CrossFit Bullpen","35.7954859","-78.73427"
"8554","http://www.crossfitribeirao.com.br/","Leda Vassimon 625, Nova Aliança, Ribeirao Preto, Sao Paulo","5516997748484","CrossFit Ribeirao Preto","-21.215568747788492","-47.82566350258179"
"8555","http://roninfitnesswv.com/","1997 East Pike Street, Clarksburg, WV","(304) 290-8558","RoF CrossFit","39.278776","-80.2970519"
"8556","http://","8 calle 28-00 Zona 11 Local 37,Las Plazas Majadas, Guatemala City, Guatemala","50256080529","CrossFit 1821","14.622259124901179","-90.56145910292082"
"8557","http://crossfithelmond.nl/","Kasteel Traverse, Helmond, Noord-brabant","0031634233012","CrossFit Helmond","51.4778542","5.6563064"
"8572","http://crossfitwt.nl/","Havikweg 14A, Landgraaf, Limburg","0031629538688","CrossFit WT","50.9164255","6.0292038"
"8589","http://","Riverside Quin Road Buisness Park, Ennis, Munster","00353863730306","CrossFit Ennis","52.8416417","-8.9662283"
"8664","http://","Rua dos pariquis, Belém, Pará","(918) 200-1025","CrossFit Bel01","-1.4597855","-48.4827021"
"8665","http://","825 East Hwy 193, Layton, UT","(801) 589-9545","Wasatch CrossFit North","41.102649","-111.9509267"
"8666","http://","c/Iznalloz 30-31, Polígono de Juncaril, Albolote, Granada","0034654104754","CrossFit GRX","37.2210973","-3.6420571"
"8667","http://www.crossfitlegnano.com/","via delle betulle, 17, Legnano, Milano","(345) 306-8000","CrossFit Legnano","45.5996155","8.8882475"
"8668","http://","Jason Ave, Barrack Heights, NSW","(041) 181-1677","Southbridge CrossFit","-34.5616299","150.8632557"
"8669","http://crossfitbethany.com/","28 Munson Rd, Bethany, CT","(203) 584-9455","CrossFit Bethany","41.440164","-72.987809"
"8670","http://crossfit12thmain.com/","#946, 1st, Floor , 12th Main, HAL 2nd Stage Indira Nagar, Bangalore, Karnataka","+91-080.4213 1212","CrossFit 12th Main","12.970145606530336","77.63929696292121"
"8671","http://crossfitwatchcity.com/","411 Waverley Oaks Road #136, Waltham, MA","(323) 678-5324","CrossFit Watch City","42.3881683","-71.2004786"
"8672","http://","11849 E WAGON TRAIL ROAD, Tucson, AZ","(520) 749-4559","CrossFit Fixx","32.247911","-110.743895"
"8673","http://www.yorkvillecrossfit.com/","125 Boombah Blvd - Unit A, Yorkville, IL","(630) 742-3675","Yorkville CrossFit","41.6855593","-88.446863"
"8674","http://crossfit333.com/","333 N. Randall Rd Ste 4, St. Charles, IL","(331) 442-4417","CrossFit 333","41.918134","-88.3411"
"8675","http://www.crossfitquake.com/","4813 Enterprise Way, Unit I, Modesto, CA","(209) 227-6722","CrossFit Quake","37.708208","-121.072555"
"8676","http://pacificcrestcrossfit.com/","2225 N VANCOUVER AVENUE, Portland, OR","(804) 467-8558","Pacific Crest CrossFit","45.5391671","-122.6680115"
"8677","http://www.crossfitlapa.com.br","Rua Santo Amaro 42, Gloria, Rio de Janeiro","552187740819","CrossFit Lapa","-22.9218642","-43.1785012"
"8679","http://","Paseo del Roble #1 colonia los pinos, Mexicali, Baja California","(662) 301-2121","CrossFit 52 Los Pinos","32.64644716517086","-115.45070446986551"
"8680","http://","Viveros de Asis #135, viveros de la loma, Tlalnepantla, Mexico","(551) 451-0058","CrossFit Lava","19.5212187","-99.2244189"
"8681","http://","Carrera 8# 127-82, Bogota, cundinamarca","573183730205","474 CrossFit","4.7043255","-74.0320993"
"8682","http://www.crossfitdream.bg","11 E Gen. Kiril Botev Str., Sofia, Sofia","00359888968200","CrossFit Dream","42.6978388","23.3216697"
"8683","http://crossfitburnsville.wordpress.com/","1121 Riverwood Drive, Burnsville, MN","(612) 600-3075","CrossFit Burnsville","44.7851262","-93.2592773"
"8684","http://crossfitcoolidgecorner.com/","1285 Beacon Street, Brookline, MA","(617) 232-0020","CrossFit Coolidge Corner","42.342409","-71.1197329"
"8686","http://www.crossfit080.com/","Via Ciasca, 2, Bari, Italy","+39 3933362565","CrossFit 080","41.0988265","16.855032"
"8687","http://www.fourriverscrossfit.com","200 W 1st St, Suite A, Fruitland, ID","(208) 740-0158","Four Rivers CrossFit","44.0109142","-116.9157084"
"8689","http://https://mitchellspt.sites.zenplanner.com/page.cfm","NW corner of 3rd and Tennessee, Chickasha, OK","(405) 323-7669","CrossFit Laoch","35.052565","-97.9364326"
"8690","http://",", Istanbul, Turkey","00905325637324","M&B CrossFit","41.00527","28.97696"
"8691","http://www.crossfitbestia.com","Harlow Road, Harlow, Essex","00447803783803","CrossFit Bestia","51.7972001","0.1322856"
"8692","http://","Barbaros Mah. Sen Sokak 5-1 Atasehir, Istanbul, Istanbul","+(90) 216 472 0 555","CrossFit Balaban","40.9871379","29.0987875"
"8693","http://crossfitbastion.com/","155 East 2nd Street, Huntington Station, NY","(631) 525-6270","CrossFit Bastion","40.8531728","-73.40538"
"8694","http://www.crossfitecho.com/","550/552 Center Street, Ludlow, MA","(413) 433-3906","CrossFit Echo","42.1753789","-72.4739841"
"8695","http://www.crossfit-crefeld.de/","Hochstadenstr. 5, Krefeld, NRW","0151/64500515","CrossFit Crefeld","51.35828","6.64551"
"8696","http://www.crossfitboogie.com","400 Lee St., Marshall, TX","(903) 926-2360","CrossFit Boogie","32.5475987","-94.3579853"
"8697","http://perryhallcrossfit.com/","9810 Bel Air Rd., Perry Hall, MD","(410) 227-9262","Perry Hall CrossFit","39.4187749","-76.45733"
"8698","http://","1668 Palmyrita Ave. Unit B, Riverside, CA","(760) 577-1969","CrossFit Evermore","34.003816","-117.347804"
"8699","http://dragonflyhealthfitness.com/dragonfly-crossfit/crossfit/","121 Quantum Dr., Holly Springs, NC","(919) 760-7603","Dragonfly CrossFit","35.65782","-78.836318"
